id,Category,len,color,fit_shape,length,occasion,ornamentation,pattern,print_or_pattern_type,sleeve_length,sleeve_styling,attr_10
26098,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26099,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26100,Kurtis,9,purple,,,,default,default,default,three-quarter sleeves,regular,
26101,Kurtis,9,green,,calf length,,default,default,default,three-quarter sleeves,regular,
26102,Kurtis,9,navy blue,,calf length,party,default,default,default,three-quarter sleeves,,
26103,Kurtis,9,grey,,,party,default,default,default,three-quarter sleeves,regular,
26104,Kurtis,9,red,,,party,default,default,default,three-quarter sleeves,regular,
26105,Kurtis,9,black,,,party,default,default,default,three-quarter sleeves,regular,
26106,Kurtis,9,yellow,,,party,default,default,default,three-quarter sleeves,regular,
26107,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,short sleeves,regular,
26108,Kurtis,9,maroon,straight,knee length,daily,net,default,default,short sleeves,regular,
26109,Kurtis,9,red,straight,knee length,daily,net,default,default,short sleeves,regular,
26110,Kurtis,9,black,straight,knee length,daily,net,default,default,short sleeves,regular,
26111,Kurtis,9,black,straight,knee length,daily,net,default,default,short sleeves,regular,
26112,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,short sleeves,regular,
26113,Kurtis,9,maroon,straight,knee length,daily,net,default,default,short sleeves,regular,
26114,Kurtis,9,red,straight,knee length,daily,net,default,default,short sleeves,regular,
26115,Kurtis,9,maroon,straight,knee length,daily,net,default,default,short sleeves,regular,
26116,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26117,Kurtis,9,black,straight,knee length,daily,net,default,default,short sleeves,regular,
26118,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26119,Kurtis,9,navy blue,,,,default,default,default,three-quarter sleeves,regular,
26120,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26121,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26122,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26123,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26124,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26125,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26126,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26127,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26128,Kurtis,9,pink,,calf length,,default,default,default,three-quarter sleeves,regular,
26129,Kurtis,9,red,,calf length,daily,default,default,default,three-quarter sleeves,regular,
26130,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26131,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26132,Kurtis,9,red,,,party,default,default,default,three-quarter sleeves,regular,
26133,Kurtis,9,yellow,,,party,default,default,solid,,regular,
26134,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26135,Kurtis,9,black,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
26136,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26137,Kurtis,9,navy blue,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
26138,Kurtis,9,maroon,straight,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
26139,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26140,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26141,Kurtis,9,multicolor,straight,knee length,daily,default,default,default,three-quarter sleeves,regular,
26142,Kurtis,9,purple,a-line,knee length,daily,default,default,default,three-quarter sleeves,regular,
26143,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26144,Kurtis,9,red,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
26145,Kurtis,9,navy blue,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
26146,Kurtis,9,maroon,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
26147,Kurtis,9,red,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
26148,Kurtis,9,black,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
26149,Kurtis,9,yellow,,,daily,default,default,default,three-quarter sleeves,regular,
26150,Kurtis,9,green,,,party,default,default,default,three-quarter sleeves,regular,
26151,Kurtis,9,red,straight,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
26152,Kurtis,9,grey,,,party,default,default,default,three-quarter sleeves,regular,
26153,Kurtis,9,pink,,,party,default,default,default,three-quarter sleeves,regular,
26154,Kurtis,9,purple,,,party,default,default,default,three-quarter sleeves,regular,
26155,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26156,Kurtis,9,green,,,party,default,default,default,three-quarter sleeves,regular,
26157,Kurtis,9,pink,,,party,default,default,default,three-quarter sleeves,regular,
26158,Kurtis,9,black,,,party,default,default,default,three-quarter sleeves,regular,
26159,Kurtis,9,grey,,,daily,default,default,default,three-quarter sleeves,regular,
26160,Kurtis,9,red,,,party,default,default,default,three-quarter sleeves,regular,
26161,Kurtis,9,red,,,daily,default,default,default,three-quarter sleeves,regular,
26162,Kurtis,9,blue,straight,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
26163,Kurtis,9,maroon,straight,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
26164,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
26165,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26166,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26167,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26168,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26169,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26170,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26171,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26172,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26173,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26174,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26175,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
26176,Kurtis,9,blue,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
26177,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
26178,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26179,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26180,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26181,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26182,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26183,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26184,Kurtis,9,yellow,,,party,default,default,default,three-quarter sleeves,regular,
26185,Kurtis,9,pink,,,party,default,default,default,three-quarter sleeves,regular,
26186,Kurtis,9,green,,,,default,default,default,three-quarter sleeves,regular,
26187,Kurtis,9,blue,,,party,default,default,default,three-quarter sleeves,regular,
26188,Kurtis,9,red,a-line,knee length,daily,default,solid,solid,three-quarter sleeves,regular,
26189,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26190,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26191,Kurtis,9,red,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26192,Kurtis,9,navy blue,a-line,knee length,daily,default,solid,solid,three-quarter sleeves,regular,
26193,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26194,Kurtis,9,maroon,straight,knee length,daily,net,default,default,short sleeves,regular,
26195,Kurtis,9,red,straight,knee length,daily,net,default,default,short sleeves,regular,
26196,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,short sleeves,regular,
26197,Kurtis,9,black,straight,knee length,daily,net,default,default,short sleeves,regular,
26198,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,sleeveless,sleeveless,
26199,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,short sleeves,regular,
26200,Kurtis,9,maroon,straight,knee length,daily,net,default,default,short sleeves,regular,
26201,Kurtis,9,black,straight,knee length,daily,net,default,default,short sleeves,regular,
26202,Kurtis,9,red,straight,knee length,daily,net,default,default,short sleeves,regular,
26203,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,sleeveless,sleeveless,
26204,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26205,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26206,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26207,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
26208,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26209,Kurtis,9,black,,,party,default,solid,solid,sleeveless,sleeveless,
26210,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26211,Kurtis,9,red,,,,default,default,default,three-quarter sleeves,regular,
26212,Kurtis,9,black,,,,default,default,default,three-quarter sleeves,regular,
26213,Kurtis,9,multicolor,,knee length,party,default,default,solid,three-quarter sleeves,regular,
26214,Kurtis,9,navy blue,,calf length,party,default,default,default,three-quarter sleeves,regular,
26215,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26216,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26217,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26218,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26219,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26220,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26221,Kurtis,9,red,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26222,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26223,Kurtis,9,red,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
26224,Kurtis,9,blue,a-line,knee length,,net,solid,solid,short sleeves,regular,
26225,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26226,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26227,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26228,Kurtis,9,red,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26229,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26230,Kurtis,9,pink,,,party,default,solid,solid,sleeveless,sleeveless,
26231,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26232,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26233,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26234,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26235,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26236,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26237,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26238,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26239,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26240,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26241,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26242,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26243,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26244,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26245,Kurtis,9,blue,a-line,knee length,daily,default,default,default,sleeveless,sleeveless,
26246,Kurtis,9,black,,,daily,default,default,default,three-quarter sleeves,regular,
26247,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26248,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26249,Kurtis,9,maroon,a-line,knee length,daily,default,solid,solid,three-quarter sleeves,regular,
26250,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26251,Kurtis,9,maroon,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26252,Kurtis,9,navy blue,straight,calf length,daily,net,solid,default,sleeveless,sleeveless,
26253,Kurtis,9,yellow,a-line,calf length,daily,default,solid,solid,three-quarter sleeves,regular,
26254,Kurtis,9,multicolor,a-line,calf length,party,net,solid,solid,three-quarter sleeves,regular,
26255,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
26256,Kurtis,9,blue,,calf length,,default,default,default,three-quarter sleeves,regular,
